alpha,chi,initial,final,q,eta_abs_M,landau_zener_z,depletion_probability
0.125,0.1654372948396467,43+3,41+1,0.1333521432163324,5.432620760286931e-10,62145.14335378206,1.0
0.125,0.1654372948396467,43+3,41+1,0.1778279410038923,6.970957042941916e-10,77722.28439565438,1.0
0.125,0.1654372948396467,43+3,41+1,0.23713737056616552,8.850266189869551e-10,95496.05579960419,1.0
0.125,0.1654372948396467,43+3,41+1,0.31622776601683794,1.1092851805279046e-09,114849.79678856363,1.0
0.125,0.1654372948396467,43+3,41+1,0.4216965034285822,1.3695167990167964e-09,134690.55807831706,1.0
0.125,0.1654372948396467,43+3,41+1,0.5623413251903491,1.661874939210114e-09,153481.29112997316,1.0
0.125,0.1654372948396467,43+3,41+1,0.7498942093324559,1.9786203212141697e-09,169432.08473424555,1.0
0.125,0.1654372948396467,43+3,41+1,1.0,2.3085764628335732e-09,180841.72948746246,1.0
0.15,0.5491343012133714,21+1,21-1,0.0001,9.052104704602149e-14,0.13674556647146344,0.5764982929465852
0.15,0.5491343012133714,21+1,21-1,0.0001333521432163324,1.2070773083875384e-13,0.1823430086602708,0.6819971432911458
0.15,0.5491343012133714,21+1,21-1,0.00017782794100389227,1.609591882674831e-13,0.24314028909236782,0.7829647490821278
0.15,0.5491343012133714,21+1,21-1,0.00023713737056616554,2.14629799950569e-13,0.32420074465617194,0.8695823590656088
0.15,0.5491343012133714,21+1,21-1,0.00031622776601683794,2.861908086370996e-13,0.432271672434064,0.9338640641463265
0.15,0.5491343012133714,21+1,21-1,0.00042169650342858224,3.816013427171131e-13,0.5763422580250206,0.9732511877241725
0.15,0.5491343012133714,21+1,21-1,0.0005623413251903491,5.088020388475449e-13,0.7683847052731304,0.9919967173517488
0.15,0.5491343012133714,21+1,21-1,0.0007498942093324559,6.783712645511612e-13,1.0243374368569858,0.9983973582745375
0.15,0.5491343012133714,21+1,21-1,0.001,9.043965949123487e-13,1.365407144539478,0.9998120070524535
0.15,0.5491343012133714,21+1,21-1,0.001333521432163324,1.205630540568521e-12,1.8197890247924622,0.9999891795388223
0.15,0.5491343012133714,21+1,21-1,0.0017782794100389228,1.607020381828665e-12,2.4249322813463614,0.9999997584764567
0.15,0.5491343012133714,21+1,21-1,0.0023713737056616554,2.1417281291994842e-12,3.2305108789466974,0.9999999984698476
0.15,0.5491343012133714,21+1,21-1,0.0031622776601683794,2.8537886291429144e-12,4.3022962507793014,0.9999999999981799
0.15,0.5491343012133714,21+1,21-1,0.004216965034285823,3.801591448477536e-12,5.727165195156739,0.9999999999999998
0.15,0.5491343012133714,21+1,21-1,0.005623413251903491,5.062413549164314e-12,7.619503504601878,1.0
0.15,0.5491343012133714,21+1,21-1,0.007498942093324558,6.738269817174072e-12,10.12926582989888,1.0
0.15,0.5491343012133714,21+1,21-1,0.01,8.963376153537237e-12,13.451891130701668,1.0
0.15,0.5491343012133714,21+1,21-1,0.01333521432163324,1.1913513491602213e-11,17.84009139919577,1.0
0.15,0.5491343012133714,21+1,21-1,0.01778279410038923,1.5817501753978297e-11,23.61713029348243,1.0
0.15,0.5491343012133714,21+1,21-1,0.023713737056616554,2.0970774243415422e-11,31.190433800398353,1.0
0.15,0.5491343012133714,21+1,21-1,0.03162277660168379,2.7750580600810492e-11,41.06300833781877,1.0
0.15,0.5491343012133714,21+1,21-1,0.042169650342858224,3.663148917678101e-11,53.83791891086929,1.0
0.15,0.5491343012133714,21+1,21-1,0.05623413251903491,4.819841961045086e-11,70.20779021949562,1.0
0.15,0.5491343012133714,21+1,21-1,0.07498942093324558,6.315224671186625e-11,90.91704592866368,1.0
0.15,0.5491343012133714,21+1,21-1,0.1,8.230009013702371e-11,116.68037731491309,1.0
0.15,0.5491343012133714,21+1,21-1,0.1333521432163324,1.0651925634583674e-10,148.03946822838762,1.0
0.15,0.5491343012133714,21+1,21-1,0.1778279410038923,1.3668194284073822e-10,185.14665878114747,1.0
0.15,0.5491343012133714,21+1,21-1,0.23713737056616552,1.7353020109539458e-10,227.4865670194236,1.0
0.15,0.5491343012133714,21+1,21-1,0.31622776601683794,2.1750134551827045e-10,273.590210355233,1.0
0.15,0.5491343012133714,21+1,21-1,0.4216965034285822,2.685258504528762e-10,320.85401235276606,1.0
0.15,0.5491343012133714,21+1,21-1,0.5623413251903491,3.2584951255661433e-10,365.61648257111614,1.0
0.15,0.5491343012133714,21+1,21-1,0.7498942093324559,3.87954864707623e-10,403.6137720705465,1.0
0.15,0.5491343012133714,21+1,21-1,1.0,4.526504957536304e-10,430.7933335098915,1.0
0.15,0.1978827283895547,43+3,43+1,0.0001,3.942047977842059e-18,0.5743228332376629,0.972909625193482
0.15,0.1978827283895547,43+3,43+1,0.0001333521432163324,5.2566301627166905e-18,0.7658292408090656,0.9918671757836441
0.15,0.1978827283895547,43+3,43+1,0.00017782794100389227,7.009517270633676e-18,1.0211740190852476,0.9983651849377266
0.15,0.1978827283895547,43+3,43+1,0.00023713737056616554,9.34678725545047e-18,1.3616228665632737,0.9998074835183827
0.15,0.1978827283895547,43+3,43+1,0.00031622776601683794,1.2463155644800363e-17,1.8155140093154176,0.9999888849548482
0.15,0.1978827283895547,43+3,43+1,0.00042169650342858224,1.661813302529542e-17,2.4206014650763654,0.9999997518140467
0.15,0.1978827283895547,43+3,43+1,0.0005623413251903491,2.215752152470308e-17,3.2271677417859337,0.999999998437366
0.15,0.1978827283895547,43+3,43+1,0.0007498942093324559,2.954199226496462e-17,4.30215321861918,0.9999999999981782
0.15,0.1978827283895547,43+3,43+1,0.001,3.938503678960883e-17,5.734624675663666,0.9999999999999998
0.15,0.1978827283895547,43+3,43+1,0.001333521432163324,5.250329718409561e-17,7.643000176036529,1.0
0.15,0.1978827283895547,43+3,43+1,0.0017782794100389228,6.998318792443851e-17,10.184564035009823,1.0
0.15,0.1978827283895547,43+3,43+1,0.0023713737056616554,9.326886195324178e-17,13.56794380013002,1.0
0.15,0.1978827283895547,43+3,43+1,0.0031622776601683794,1.242779669680801e-16,18.069375380378265,1.0
0.15,0.1978827283895547,43+3,43+1,0.004216965034285823,1.6555327596281036e-16,24.053735899283883,1.0
0.15,0.1978827283895547,43+3,43+1,0.005623413251903491,2.204600780229323e-16,32.0014385368791,1.0
0.15,0.1978827283895547,43+3,43+1,0.007498942093324558,2.934409595752979e-16,42.54228345501046,1.0
0.15,0.1978827283895547,43+3,43+1,0.01,3.903408101623607e-16,56.49710207022619,1.0
0.15,0.1978827283895547,43+3,43+1,0.01333521432163324,5.188146105367956e-16,74.92726895641725,1.0
0.15,0.1978827283895547,43+3,43+1,0.01778279410038923,6.88827105281742e-16,99.19047127517968,1.0
0.15,0.1978827283895547,43+3,43+1,0.023713737056616554,9.132439459964405e-16,130.99787270905617,1.0
0.15,0.1978827283895547,43+3,43+1,0.03162277660168379,1.2084937559963417e-15,172.46206877763257,1.0
0.15,0.1978827283895547,43+3,43+1,0.042169650342858224,1.5952432339990208e-15,226.11589481376396,1.0
0.15,0.1978827283895547,43+3,43+1,0.05623413251903491,2.0989647022527627e-15,294.8683312714985,1.0
0.15,0.1978827283895547,43+3,43+1,0.07498942093324558,2.7501801467246373e-15,381.84591102078207,1.0
0.15,0.1978827283895547,43+3,43+1,0.1,3.5840383478544025e-15,490.05029275830134,1.0
0.15,0.1978827283895547,43+3,43+1,0.1333521432163324,4.6387446100337704e-15,621.756514802016,1.0
0.15,0.1978827283895547,43+3,43+1,0.1778279410038923,5.952281750662064e-15,777.6043961020525,1.0
0.15,0.1978827283895547,43+3,43+1,0.23713737056616552,7.556964934075975e-15,955.4293646614826,1.0
0.15,0.1978827283895547,43+3,43+1,0.31622776601683794,9.471838508919554e-15,1149.061785415148,1.0
0.15,0.1978827283895547,43+3,43+1,0.4216965034285822,1.169387474316233e-14,1347.5668000436972,1.0
0.15,0.1978827283895547,43+3,43+1,0.5623413251903491,1.419022927785586e-14,1535.566377520925,1.0
0.15,0.1978827283895547,43+3,43+1,0.7498942093324559,1.689481882746175e-14,1695.15261877006,1.0
0.15,0.1978827283895547,43+3,43+1,1.0,1.9712210913199216e-14,1809.305078222991,1.0
0.15,0.1978827283895547,43+3,41+1,0.0001,1.7042227445347128e-12,26.061499562941517,1.0
0.15,0.1978827283895547,43+3,41+1,0.0001333521432163324,2.2725417684573703e-12,34.751636657242436,1.0
0.15,0.1978827283895547,43+3,41+1,0.00017782794100389227,3.0303483945322515e-12,46.33861778061057,1.0
0.15,0.1978827283895547,43+3,41+1,0.00023713737056616554,4.040794916399184e-12,61.78743328344278,1.0
0.15,0.1978827283895547,43+3,41+1,0.00031622776601683794,5.388060581183512e-12,82.3840091705153,1.0
0.15,0.1978827283895547,43+3,41+1,0.00042169650342858224,7.184336779410606e-12,109.84153924111533,1.0
0.15,0.1978827283895547,43+3,41+1,0.0005623413251903491,9.579120385436717e-12,146.44173246249687,1.0
0.15,0.1978827283895547,43+3,41+1,0.0007498942093324559,1.2771568337019976e-11,195.2221951453463,1.0
0.15,0.1978827283895547,43+3,41+1,0.001,1.7026904763328335e-11,260.22458072217455,1.0
0.15,0.1978827283895547,43+3,41+1,0.001333521432163324,2.269817965868148e-11,346.82243891374446,1.0
0.15,0.1978827283895547,43+3,41+1,0.0017782794100389228,3.025507078205675e-11,462.15298397743095,1.0
0.15,0.1978827283895547,43+3,41+1,0.0023713737056616554,4.0321913074380005e-11,615.6832724614634,1.0
0.15,0.1978827283895547,43+3,41+1,0.0031622776601683794,5.37277423161849e-11,819.9482787818803,1.0
0.15,0.1978827283895547,43+3,41+1,0.004216965034285823,7.157184791101939e-11,1091.5053195645582,1.0
0.15,0.1978827283895547,43+3,41+1,0.005623413251903491,9.530910870198236e-11,1452.154482072021,1.0
0.15,0.1978827283895547,43+3,41+1,0.007498942093324558,1.268601397794429e-10,1930.47470430361,1.0
0.15,0.1978827283895547,43+3,41+1,0.01,1.6875179869397688e-10,2563.713499966948,1.0
0.15,0.1978827283895547,43+3,41+1,0.01333521432163324,2.242934800498643e-10,3400.033699081588,1.0
0.15,0.1978827283895547,43+3,41+1,0.01778279410038923,2.9779313353658667e-10,4501.044141346764,1.0
0.15,0.1978827283895547,43+3,41+1,0.023713737056616554,3.94812826435397e-10,5944.393648964628,1.0
0.15,0.1978827283895547,43+3,41+1,0.03162277660168379,5.224549668531878e-10,7825.947132790248,1.0
0.15,0.1978827283895547,43+3,41+1,0.042169650342858224,6.896541639593324e-10,10260.639056682716,1.0
0.15,0.1978827283895547,43+3,41+1,0.05623413251903491,9.074225898977654e-10,13380.472517932105,1.0
0.15,0.1978827283895547,43+3,41+1,0.07498942093324558,1.1889554830283007e-09,17327.32266115747,1.0
0.15,0.1978827283895547,43+3,41+1,0.1,1.5494483334628782e-09,22237.39811726208,1.0
0.15,0.1978827283895547,43+3,41+1,0.1333521432163324,2.005418025083229e-09,28213.93509190914,1.0
0.15,0.1978827283895547,43+3,41+1,0.1778279410038923,2.5732852563885297e-09,35285.967153544945,1.0
0.15,0.1978827283895547,43+3,41+1,0.23713737056616552,3.267020491047798e-09,43355.27081376334,1.0
0.15,0.1978827283895547,43+3,41+1,0.31622776601683794,4.09485696526122e-09,52141.88168276686,1.0
0.15,0.1978827283895547,43+3,41+1,0.4216965034285822,5.055485732557398e-09,61149.60008187648,1.0
0.15,0.1978827283895547,43+3,41+1,0.5623413251903491,6.1347075483141855e-09,69680.6049848775,1.0
0.15,0.1978827283895547,43+3,41+1,0.7498942093324559,7.303953344148567e-09,76922.27555040199,1.0
0.15,0.1978827283895547,43+3,41+1,1.0,8.52196583404583e-09,82102.26161393736,1.0
0.175,0.62167828051175,21+1,21-1,0.0001,5.100530585339968e-13,0.07449035747125966,0.3737694716928599
0.175,0.62167828051175,21+1,21-1,0.0001333521432163324,6.801440031035389e-13,0.09932896727824131,0.4642578557258303
0.175,0.62167828051175,21+1,21-1,0.00017782794100389227,9.069462733152008e-13,0.13244749001742215,0.5649055405258518
0.175,0.62167828051175,21+1,21-1,0.00023713737056616554,1.2093605795530734e-12,0.17660411218470098,0.6703211772571003
0.175,0.62167828051175,21+1,21-1,0.00031622776601683794,1.6125807426360971e-12,0.2354743355502667,0.7722550428997375
0.175,0.62167828051175,21+1,21-1,0.00042169650342858224,2.15018427586889e-12,0.3139549013096225,0.8609103824500367
0.175,0.62167828051175,21+1,21-1,0.0005623413251903491,2.866913768359132e-12,0.4185675108025418,0.9279170135379687
0.175,0.62167828051175,21+1,21-1,0.0007498942093324559,3.822374459831242e-12,0.5579944111650154,0.9699827266811266
0.175,0.62167828051175,21+1,21-1,0.001,5.095944693704797e-12,0.7437876701602807,0.9906591288555999
0.175,0.62167828051175,21+1,21-1,0.001333521432163324,6.793288022467667e-12,0.9913062520191754,0.9980277117806061
0.175,0.62167828051175,21+1,21-1,0.0017782794100389228,9.054973264521104e-12,1.3209501203008505,0.999751427098037
0.175,0.62167828051175,21+1,21-1,0.0023713737056616554,1.206785624442801e-11,1.7597785171174143,0.9999842239015975
0.175,0.62167828051175,21+1,21-1,0.0031622776601683794,1.608005724860713e-11,2.3436195698139066,0.9999995974296798
0.175,0.62167828051175,21+1,21-1,0.004216965034285823,2.142058017299388e-11,3.119798277139831,0.9999999969320943
0.175,0.62167828051175,21+1,21-1,0.005623413251903491,2.8524852490962104e-11,4.1506248023752494,0.9999999999952797
0.175,0.62167828051175,21+1,21-1,0.007498942093324558,3.7967690847959593e-11,5.517784978776927,0.9999999999999991
0.175,0.62167828051175,21+1,21-1,0.01,5.05053528554307e-11,7.3277416215138675,1.0
0.175,0.62167828051175,21+1,21-1,0.01333521432163324,6.712829991005738e-11,9.718156280579379,1.0
0.175,0.62167828051175,21+1,21-1,0.01778279410038923,8.912584875296221e-11,12.865122602522895,1.0
0.175,0.62167828051175,21+1,21-1,0.023713737056616554,1.1816265820745504e-10,16.990580560870942,1.0
0.175,0.62167828051175,21+1,21-1,0.03162277660168379,1.5636439229808587e-10,22.368536317905107,1.0
0.175,0.62167828051175,21+1,21-1,0.042169650342858224,2.064050704558585e-10,29.327501641643696,1.0
0.175,0.62167828051175,21+1,21-1,0.05623413251903491,2.7158050134259816e-10,38.24477477161068,1.0
0.175,0.62167828051175,21+1,21-1,0.07498942093324558,3.558398586828612e-10,49.525870755527464,1.0
0.175,0.62167828051175,21+1,21-1,0.1,4.637309671271365e-10,63.56010831168788,1.0
0.175,0.62167828051175,21+1,21-1,0.1333521432163324,6.001971283467247e-10,80.64256262735245,1.0
0.175,0.62167828051175,21+1,21-1,0.1778279410038923,7.701528569023717e-10,100.85621898458476,1.0
0.175,0.62167828051175,21+1,21-1,0.23713737056616552,9.7777934198802e-10,123.92032980990855,1.0
0.175,0.62167828051175,21+1,21-1,0.31622776601683794,1.225540690668903e-09,149.03468606604778,1.0
0.175,0.62167828051175,21+1,21-1,0.4216965034285822,1.513045151248632e-09,174.78102356783282,1.0
0.175,0.62167828051175,21+1,21-1,0.5623413251903491,1.8360430631874557e-09,199.16479332286417,1.0
0.175,0.62167828051175,21+1,21-1,0.7498942093324559,2.1859840531524535e-09,219.86331943078133,1.0
0.175,0.62167828051175,21+1,21-1,1.0,2.5505203191992505e-09,234.6690297713165,1.0
0.2,0.6870453082262965,21+1,21-1,0.0001,2.328639441099034e-12,0.04344034131836228,0.23886437253304096
0.2,0.6870453082262965,21+1,21-1,0.0001333521432163324,3.10518704819867e-12,0.057925406560601356,0.30507827343960614
0.2,0.6870453082262965,21+1,21-1,0.00017782794100389227,4.140649345520575e-12,0.0772390463468655,0.3844919416917235
0.2,0.6870453082262965,21+1,21-1,0.00023713737056616554,5.5213172373712286e-12,0.10298974487388807,0.4764400050906625
0.2,0.6870453082262965,21+1,21-1,0.00031622776601683794,7.362212727539001e-12,0.1373209346184814,0.578026548795574
0.2,0.6870453082262965,21+1,21-1,0.00042169650342858224,9.816633439686609e-12,0.1830882349668516,0.6834826776276033
0.2,0.6870453082262965,21+1,21-1,0.0005623413251903491,1.3088850980365127e-11,0.24409488893988848,0.7842626146903662
0.2,0.6870453082262965,21+1,21-1,0.0007498942093324559,1.7450992160297705e-11,0.3254040992365901,0.8705647153547252
0.2,0.6870453082262965,21+1,21-1,0.001,2.3265457592838602e-11,0.4337526541286672,0.9344766232699492
0.2,0.6870453082262965,21+1,21-1,0.001333521432163324,3.101465261149782e-11,0.5780973994567576,0.9735445498315245
0.2,0.6870453082262965,21+1,21-1,0.0017782794100389228,4.1340342007684844e-11,0.7703349270748282,0.992094188012692
0.2,0.6870453082262965,21+1,21-1,0.0023713737056616554,5.509561319180925e-11,1.026245302390938,0.9984164552077875
0.2,0.6870453082262965,21+1,21-1,0.0031622776601683794,7.34132555382788e-11,1.3667223180180006,0.9998135541272536
0.2,0.6870453082262965,21+1,21-1,0.004216965034285823,9.77953313042094e-11,1.8193643661286243,0.9999891506290179
0.2,0.6870453082262965,21+1,21-1,0.005623413251903491,1.3022977796251955e-10,2.4205086969707073,0.9999997516693421
0.2,0.6870453082262965,21+1,21-1,0.007498942093324558,1.7334091212026428e-10,3.2177918181139438,0.9999999983425446
0.2,0.6870453082262965,21+1,21-1,0.01,2.305814163409053e-10,4.273299362996722,0.9999999999978162
0.2,0.6870453082262965,21+1,21-1,0.01333521432163324,3.064732269889236e-10,5.667311047291387,0.9999999999999997
0.2,0.6870453082262965,21+1,21-1,0.01778279410038923,4.069026999349747e-10,7.502518929000939,1.0
0.2,0.6870453082262965,21+1,21-1,0.023713737056616554,5.394698095877492e-10,9.908351145262456,1.0
0.2,0.6870453082262965,21+1,21-1,0.03162277660168379,7.138792425544001e-10,13.044599132402963,1.0
0.2,0.6870453082262965,21+1,21-1,0.042169650342858224,9.423391936670461e-10,17.102840214176375,1.0
0.2,0.6870453082262965,21+1,21-1,0.05623413251903491,1.2398966269852703e-09,22.30310238964362,1.0
0.2,0.6870453082262965,21+1,21-1,0.07498942093324558,1.6245814347739802e-09,28.88186877797286,1.0
0.2,0.6870453082262965,21+1,21-1,0.1,2.1171566409483126e-09,37.066177328482986,1.0
0.2,0.6870453082262965,21+1,21-1,0.1333521432163324,2.740190813715912e-09,47.02810624410281,1.0
0.2,0.6870453082262965,21+1,21-1,0.1778279410038923,3.5161210941712776e-09,58.81604982846602,1.0
0.2,0.6870453082262965,21+1,21-1,0.23713737056616552,4.46403663765777e-09,72.26628527461976,1.0
0.2,0.6870453082262965,21+1,21-1,0.31622776601683794,5.595187287310699e-09,86.9121568316003,1.0
0.2,0.6870453082262965,21+1,21-1,0.4216965034285822,6.907784506749264e-09,101.92657919098842,1.0
0.2,0.6870453082262965,21+1,21-1,0.5623413251903491,8.382426535747595e-09,116.14639658407323,1.0
0.2,0.6870453082262965,21+1,21-1,0.7498942093324559,9.980076775571458e-09,128.2171003561939,1.0
0.2,0.6870453082262965,21+1,21-1,1.0,1.1644361525215719e-08,136.85130661439052,1.0
0.2,0.3838141716843805,32+2,32+0,0.0001,4.383630053673567e-15,0.09131709758043097,0.4365982096650783
0.2,0.3838141716843805,32+2,32+0,0.0001333521432163324,5.845469687800714e-15,0.12176653872295098,0.5347040978225799
0.2,0.3838141716843805,32+2,32+0,0.00017782794100389227,7.79471247991107e-15,0.16236625491924325,0.6394689758496078
0.2,0.3838141716843805,32+2,32+0,0.00023713737056616554,1.0393799808777306e-14,0.21649748360649138,0.7434146209688649
0.2,0.3838141716843805,32+2,32+0,0.00031622776601683794,1.3859258932222765e-14,0.2886659912382245,0.8369570987300029
0.2,0.3838141716843805,32+2,32+0,0.00042169650342858224,1.8479670408656032e-14,0.3848746513239222,0.9109216317267835
0.2,0.3838141716843805,32+2,32+0,0.0005623413251903491,2.4639572581706152e-14,0.5131183622350182,0.9602051492992102
0.2,0.3838141716843805,32+2,32+0,0.0007498942093324559,3.285124023502678e-14,0.6840406171141065,0.9864036506845946
0.2,0.3838141716843805,32+2,32+0,0.001,4.3796887279509845e-14,0.9118029978759776,0.9967497624704529
0.2,0.3838141716843805,32+2,32+0,0.001333521432163324,5.838463477533496e-14,1.215233928534342,0.9995170222465842
0.2,0.3838141716843805,32+2,32+0,0.0017782794100389228,7.782259565632944e-14,1.6193415514341598,0.9999618743412034
0.2,0.3838141716843805,32+2,32+0,0.0023713737056616554,1.0371669462886048e-13,2.157297562030877,0.9999987020186979
0.2,0.3838141716843805,32+2,32+0,0.0031622776601683794,1.3819939129938064e-13,2.8730233578309226,0.9999999855379542
0.2,0.3838141716843805,32+2,32+0,0.004216965034285823,1.840982961328549e-13,3.8245342535073332,0.9999999999633739
0.2,0.3838141716843805,32+2,32+0,0.005623413251903491,2.451556726576364e-13,5.08821574986393,0.9999999999999869
