point_id,branch,alpha,chi,state,omega_real_M,gamma_M,separation_real,separation_imag,bilinear_norm_real,bilinear_norm_imag,r_99_M,cf_residual,radial_residual,angular_residual,converged,message,selected_truncation,convergence_history,radial_ode_residual,bilinear_norm_error
a0.325000_21+1_21+1,21+1,0.32499999999999996,0.9083063391388978,21+1,0.3202082556726803,3.223251749972193e-20,2.0005101089225517,-3.4056561355051e-21,1.0000000000001565,-1.7001344546645685e-16,99.03233592389819,2.5993848083325705e-14,1.0291977832616754e-12,7.125631969091909e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 6.0403421956616715e-19, ""passed"": true, ""r99_relative"": 3.209026032075977e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",7.383664741883432e-10,1.56541538794544e-13
a0.325000_21+1_21-1,21+1,0.32499999999999996,0.9083063391388978,21-1,0.3197957861355027,-0.00013416059231678398,2.000553664755261,1.4156875862056943e-05,0.9999999999998546,-4.722518959275699e-12,91.92280419524626,4.440892098500626e-16,2.0140357595695497e-12,6.141844541582472e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 4.8996371684069395e-11, ""passed"": true, ""r99_relative"": 8.140876979431228e-11, ""real_relative"": 4.3395780712176965e-15, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.3021327784356963e-11,4.724757971191205e-12
a0.325000_32+2_30+0,32+2,0.32499999999999996,0.584994669680646,30+0,0.3229051748050775,-0.0006637391174439584,0.00015487262914406884,4.889529164319896e-05,0.9999999999998745,-2.775063165372238e-13,203.58872235189776,8.954869243488645e-14,1.045304194384328e-12,2.771941673725882e-19,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 2.4856610112488848e-12, ""passed"": true, ""r99_relative"": 1.0514562846008711e-10, ""real_relative"": 7.907934452209613e-15, ""reference_N"": 600, ""reference_mode_converged"": true}]",5.310339939738067e-11,3.0454681638851757e-13
a0.325000_32+2_32+0,32+2,0.32499999999999996,0.584994669680646,32+0,0.32300832360788123,-1.1619777011634513e-10,6.000231355743268,1.3456315004461208e-11,0.9999999999995439,2.289091710803562e-16,198.0511969579195,1.444485061989073e-13,7.767417634046817e-13,2.8075566443686863e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 2.274244865131971e-09, ""passed"": true, ""r99_relative"": 1.4893287552649352e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.7082243187906312e-11,4.560796759614725e-13
a0.325000_32+2_32+2,32+2,0.32499999999999996,0.584994669680646,32+2,0.3230163854498812,3.6107673072313134e-19,6.000062841486736,-1.1403932281886484e-20,1.0000000000000233,-2.176270568355952e-18,198.8383584516149,4.281377096024179e-13,2.433695013669316e-13,3.16995013920303e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 1.6526345604602934e-18, ""passed"": true, ""r99_relative"": 2.028901420966992e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",5.009903041781112e-11,2.3314683618698474e-14
a0.325000_43+3_41+1,43+3,0.32499999999999996,0.4126333348006423,41+1,0.3238182707138666,-1.5478299089060041e-06,2.0000261094900895,3.4135840652727524e-08,0.9999999999999333,2.437971570877296e-13,358.1841922802668,1.0851145140746725e-13,4.9838240891667564e-12,3.975715948303104e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 2.788223931389212e-11, ""passed"": true, ""r99_relative"": 1.7565582044994334e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.0012751856181556e-11,2.5276312995342465e-13
a0.325000_43+3_43+1,43+3,0.32499999999999996,0.4126333348006423,43+1,0.32390466140474156,-7.135415352374435e-17,12.000056476118242,3.67284127324329e-18,1.0000000000007343,-5.530772563838401e-16,322.34030220369,4.146400904529492e-12,9.317936760187148e-13,8.192355937928596e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 1.7659967857183824e-19, ""passed"": true, ""r99_relative"": 2.6490694222583783e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",7.167360765019073e-12,7.34301716776456e-13
a0.325000_43+3_43+3,43+3,0.32499999999999996,0.4126333348006423,43+3,0.3239054399586606,3.514011748686305e-20,12.000013437133845,-4.306620603417413e-22,1.000000000000533,1.4697700302839832e-15,322.57652744543356,1.9720657066806929e-13,1.4435686347056042e-13,1.3451498378372138e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 7.418540861423622e-21, ""passed"": true, ""r99_relative"": 9.149178741020115e-13, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",7.373701893045299e-12,5.329090786461666e-13
a0.350000_21+1_21+1,21+1,0.35,0.9338374008792171,21+1,0.3439047363851468,3.850805654624904e-18,2.000737612481191,-4.618692557816925e-19,0.9999999999999742,-5.111741308036308e-16,83.90648486222992,2.435380044999438e-14,1.1286303693800845e-12,1.1422336273140388e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 1.4274335378880294e-18, ""passed"": true, ""r99_relative"": 7.40414684991221e-12, ""real_relative"": 1.291314607987014e-15, ""reference_N"": 600, ""reference_mode_converged"": true}]",2.99361842025789e-10,2.576224602558701e-14
a0.350000_21+1_21-1,21+1,0.35,0.9338374008792171,21-1,0.3432028190572709,-0.00035967789918788694,2.0008217371532706,4.3051228084407926e-05,0.9999999999999898,1.924415488074871e-14,76.10024655478715,1.2560739669470201e-15,1.3763012470887613e-12,2.267412623867847e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 3.784857707013398e-11, ""passed"": true, ""r99_relative"": 2.6289454497821634e-10, ""real_relative"": 1.8600611758172927e-14, ""reference_N"": 600, ""reference_mode_converged"": true}]",4.056968065210395e-11,2.178679305886305e-14
a0.350000_32+2_30+0,32+2,0.35,0.6201272777429633,30+0,0.3474355891665419,-0.0009218338318343197,0.00022936483857486574,8.210522457501423e-05,0.9999999999997714,-3.809196881532362e-13,174.97508261764392,7.973233645578817e-14,1.0690121741372477e-12,9.67468145140579e-19,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 3.0873576174908316e-13, ""passed"": true, ""r99_relative"": 3.324676519075454e-11, ""real_relative"": 3.0357047645119727e-15, ""reference_N"": 600, ""reference_mode_converged"": true}]",5.694665680192748e-11,4.442470558425204e-13
a0.350000_32+2_32+0,32+2,0.35,0.6201272777429633,32+0,0.34749361659107036,-4.4435331686737735e-10,6.000352150624279,6.220877198665615e-11,1.0000000000002007,-3.529696721888397e-16,169.46303011666853,4.673287297079403e-14,1.0686424631802288e-12,7.546604257358053e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 4.685949707095975e-10, ""passed"": true, ""r99_relative"": 5.459500427535778e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",2.3617338386695656e-11,2.0072863319082778e-13
a0.350000_32+2_32+2,32+2,0.35,0.6201272777429633,32+2,0.3475073437059239,1.2553536320983284e-19,6.000095514842329,-4.79309233124322e-21,1.0000000000003542,4.91614902795571e-16,170.38162761468138,3.654371749702895e-13,2.9483234981804214e-13,1.5432983163503204e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 9.204122439302314e-20, ""passed"": true, ""r99_relative"": 4.500922867000652e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",2.999384739420785e-11,3.541614860632335e-13
a0.350000_43+3_41+1,43+3,0.35,0.4410151180265187,41+1,0.34849395838965963,-4.513435964924093e-06,2.0000409198989844,1.2236731271583296e-07,0.9999999999998291,-2.9103334122531667e-13,303.21585647064865,1.1820587576762437e-13,5.2966768893700585e-12,1.8567097653416314e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 4.596769550134907e-12, ""passed"": true, ""r99_relative"": 2.490556387975429e-11, ""real_relative"": 1.592887047103108e-16, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.3238095944305004e-11,3.374828603333147e-13
a0.350000_43+3_43+1,43+3,0.35,0.4410151180265187,43+1,0.34862729806706916,-3.323194716779257e-16,12.00008704338443,2.103107072868539e-17,1.0000000000001534,-1.0537662923409412e-16,276.9323492473328,1.034805697534455e-12,8.841285418525788e-13,8.2072952021478e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 1.5491561394107233e-19, ""passed"": true, ""r99_relative"": 2.25411503789429e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",9.581265969547192e-12,1.5343285818917214e-13
a0.350000_43+3_43+3,43+3,0.35,0.4410151180265187,43+3,0.34862861160960706,-2.5359912488945334e-19,12.000020704776889,3.821235155652708e-21,1.000000000001156,1.1880102686293253e-17,277.20316836348553,3.655635147455739e-12,3.073440686839738e-13,8.72659747147486e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 2.368682264724513e-21, ""passed"": true, ""r99_relative"": 2.4393586339324352e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",6.085147774618225e-12,1.1559642133007602e-12
a0.375000_21+1_21+1,21+1,0.375,0.9542898557486134,21+1,0.36735028199173214,-2.0087305800780943e-17,2.001034173921682,2.6873238827004623e-18,0.9999999999999906,6.384467353737971e-16,71.68391363919622,1.8433982318091978e-14,1.5214116104934293e-12,7.538437237306194e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 2.167137684288887e-17, ""passed"": true, ""r99_relative"": 2.1881301122950273e-11, ""real_relative"": 3.7778078548274676e-15, ""reference_N"": 600, ""reference_mode_converged"": true}]",6.184796177157167e-10,9.458467891914379e-15
a0.375000_21+1_21-1,21+1,0.375,0.9542898557486134,21-1,0.36629098509512614,-0.0008225766063447625,2.001175806952774,0.00010972522175058737,1.0000000000040326,-2.097875258927351e-12,63.84905677693454,9.930136612989092e-16,1.7960660339339044e-12,1.2204837533517542e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 4.598368468156337e-11, ""passed"": true, ""r99_relative"": 7.784346022118442e-10, ""real_relative"": 6.986423843045368e-14, ""reference_N"": 600, ""reference_mode_converged"": true}]",5.116802080268655e-11,4.545608518078912e-12
a0.375000_32+2_30+0,32+2,0.375,0.6534438016821429,30+0,0.37191932232264696,-0.0012384152996563703,0.0003277091870098791,0.00013109988872973995,0.9999999999988385,1.326940293755463e-12,152.25122936319585,2.6884824797806513e-14,1.2679895410341226e-12,1.0734857908528323e-18,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 2.8540499162787957e-14, ""passed"": true, ""r99_relative"": 5.968100098430253e-11, ""real_relative"": 1.194047158068347e-15, ""reference_N"": 600, ""reference_mode_converged"": true}]",6.553111548100286e-11,1.7634875676379655e-12
a0.375000_32+2_32+0,32+2,0.375,0.6534438016821429,32+0,0.37189150734301785,-1.6020440244201754e-09,6.000519284769709,2.6651844002936574e-10,0.9999999999994786,1.1844233701257553e-15,146.37267496817026,1.83425509697196e-14,1.2671862497003234e-12,4.1968061062262093e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 1.6201128878666353e-10, ""passed"": true, ""r99_relative"": 5.472200431851147e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",9.554219149120207e-11,5.213620777442664e-13
a0.375000_32+2_32+2,32+2,0.375,0.6534438016821429,32+2,0.37191410807409336,-1.510655733138934e-18,6.0001405930994265,6.854013685210946e-20,0.9999999999996791,6.339660052570218e-17,147.43025242098346,2.0198029794208606e-14,2.7854544169170686e-13,2.0177981886975746e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 2.249993754042772e-18, ""passed"": true, ""r99_relative"": 3.0041018772092915e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.9950143530488083e-11,3.2085446037983546e-13
a0.375000_43+3_41+1,43+3,0.375,0.4687127108838805,41+1,0.3731031739681939,-1.244806470272423e-05,2.0000623489881084,4.0812955445224525e-07,1.0000000000001699,-6.352057958401366e-14,258.49346523661234,1.6645942237040246e-14,8.5523606067075e-13,9.755616059357556e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 5.443628178243188e-13, ""passed"": true, ""r99_relative"": 5.0808525914186906e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.5980395721887718e-11,1.8135237587170434e-13
a0.375000_43+3_43+1,43+3,0.375,0.4687127108838805,43+1,0.37330543438323116,-1.4011115813116841e-15,12.000130004350696,1.0724769863716041e-16,1.0000000000002942,9.286639585286297e-16,240.3006706421894,1.4394027427741675e-12,7.551100204783094e-13,9.800998545487423e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 2.4736853237983576e-18, ""passed"": true, ""r99_relative"": 1.3358284427035766e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",9.022000688026008e-12,2.942105671747495e-13
a0.375000_43+3_43+3,43+3,0.375,0.4687127108838805,43+3,0.3733075735507228,9.255336031872557e-20,12.00003091432815,-1.6867773893967138e-21,1.0000000000008087,1.3791008560843703e-15,240.6135755754493,2.8543619124018606e-13,1.7145683054131447e-13,8.103263706634779e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 3.805479042229154e-21, ""passed"": true, ""r99_relative"": 9.016355362843316e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",9.514393712006124e-12,8.086876270672555e-13
a0.400000_21+1_21+1,21+1,0.4,0.9702136571099393,21+1,0.39050634616849833,1.773963385783154e-16,2.001412646172406,-2.6075177367208864e-17,1.0000000000000322,1.7397807672695243e-15,61.653526436154934,9.835512518235274e-14,2.049159072564605e-12,4.535455529030581e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 1.7638262321314425e-16, ""passed"": true, ""r99_relative"": 7.491653940331925e-11, ""real_relative"": 1.3788717449187645e-14, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.7250291286829071e-10,3.224343918357883e-14
a0.400000_21+1_21-1,21+1,0.4,0.9702136571099393,21-1,0.3891112965731497,-0.0016151059383418093,2.0016178283204864,0.00023654240451361787,0.9999999999999493,-6.131380125840025e-15,54.5073021724766,3.580361673049448e-15,2.3325814916668446e-12,1.1344816080644487e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 1.0104034325051447e-10, ""passed"": true, ""r99_relative"": 2.2348947316185932e-09, ""real_relative"": 3.429579370613372e-13, ""reference_N"": 600, ""reference_mode_converged"": true}]",5.3801468784460054e-11,5.110632541243458e-14
a0.400000_32+2_30+0,32+2,0.4,0.6849261736345013,30+0,0.39635930446394,-0.0016176493811279392,0.0004537643200429,0.0002005012875271554,1.0000000000006404,7.053420347791217e-13,133.92949682978102,7.04196984752144e-14,1.3677921468099711e-12,1.3732391282412183e-18,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 4.95972499973886e-14, ""passed"": true, ""r99_relative"": 8.676558913505398e-11, ""real_relative"": 4.2015780080904925e-16, ""reference_N"": 600, ""reference_mode_converged"": true}]",7.099592204519445e-11,9.52674985426482e-13
a0.400000_32+2_32+0,32+2,0.4,0.6849261736345013,32+0,0.39619271364903713,-5.495849157931702e-09,6.000744914834046,1.0701782780592297e-09,0.9999999999993777,4.011921824571567e-16,127.44762800867086,1.2608425406502221e-14,1.3665393950314966e-12,5.65973264340418e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 6.568710755379946e-12, ""passed"": true, ""r99_relative"": 5.973353210628917e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",2.3780365049903607e-10,6.222801346293505e-13
a0.400000_32+2_32+2,32+2,0.4,0.6849261736345013,32+2,0.3962288737927122,-5.2776174939307594e-18,6.000201228806568,2.8027661601601e-19,0.9999999999994946,-2.4754761229687467e-15,128.65841126921254,6.128383588625905e-13,4.1513944371882494e-13,2.5695615514142513e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 4.651316609164015e-18, ""passed"": true, ""r99_relative"": 4.446000213495255e-11, ""real_relative"": 1.400987028025085e-16, ""reference_N"": 600, ""reference_mode_converged"": true}]",2.378096607663017e-11,5.053795835976117e-13
a0.400000_43+3_41+1,43+3,0.4,0.4956976548645012,41+1,0.3976342232616022,-3.2049809434045815e-05,2.000092733552106,1.2525461080732614e-06,1.0000000000002314,6.575032266689304e-14,221.6125413602358,4.076197102228689e-15,9.006229409210048e-13,7.612419200192782e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 0.0, ""passed"": true, ""r99_relative"": 2.3175592023793947e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",2.498853915766125e-11,2.4053150141784906e-13
a0.400000_43+3_43+1,43+3,0.4,0.4956976548645012,43+1,0.3979352943977315,-5.4911410578139585e-15,12.000188915170709,5.011256050562193e-16,1.0000000000000946,-1.458594408743554e-15,210.31176299355124,9.172341134498197e-13,9.009758581615314e-13,1.082271426059254e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 6.536540909362698e-19, ""passed"": true, ""r99_relative"": 2.10023739115188e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",9.794072718634422e-12,9.460224680150171e-14
a0.400000_43+3_43+3,43+3,0.4,0.4956976548645012,43+3,0.3979386728116051,7.096758376736855e-20,12.000044906177504,-1.542034992723883e-21,0.9999999999986462,2.6428139538524587e-16,210.66990354812387,3.911567689370622e-12,2.8374752577694773e-13,1.5583185272628468e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 1.3880809584174017e-20, ""passed"": true, ""r99_relative"": 1.2608252207959875e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",6.67719276785197e-12,1.3538059820235829e-12
a0.425000_21+1_21+1,21+1,0.42499999999999993,0.9821489051247918,21+1,0.41332576814452476,-3.287570871278503e-19,2.0018876961898564,5.2407672652644444e-20,1.0000000000000813,2.041771097141995e-15,53.30223189417188,3.669888901847582e-15,2.793105730511989e-12,1.047322909559705e-15,True,"ok; adaptive N=600, reference N=800",600,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 1.0520410432821986e-15, ""passed"": false, ""r99_relative"": 4.155873089904227e-10, ""real_relative"": 8.461128720013412e-14, ""reference_N"": 600, ""reference_mode_converged"": true}, {""candidate_N"": 600, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 0.0, ""passed"": true, ""r99_relative"": 3.3254140504669196e-12, ""real_relative"": 0.0, ""reference_N"": 800, ""reference_mode_converged"": true}]",2.325512254733633e-11,8.12939699052134e-14
