alpha,chi,q,status,residual,discriminant_normalized,omega_res_M,radius_M,radius_over_cloud,eta_M,delta_gamma_M,analytic_q
0.03,0.2748055555555555,,no_root,,,1.6694437499999995e-11,,,,2.347391617220489e-16,
0.03,0.27980000000000005,,no_root,,,1.699785e-11,,,,2.3899141219934623e-16,
0.03,0.28479444444444446,,no_root,,,1.73012625e-11,,,,2.432428945245625e-16,
0.03,0.2897888888888889,,no_root,,,1.7604674999999997e-11,,,,2.474935939290857e-16,
0.03,0.29478333333333334,,no_root,,,1.7908087499999997e-11,,,,2.517434955809899e-16,
0.03,0.2997777777777778,,no_root,,,1.8211499999999998e-11,,,,2.559925845832154e-16,
0.03,0.3047722222222222,,no_root,,,1.8514912499999995e-11,,,,2.602408459717021e-16,
0.03,0.3097666666666667,,no_root,,,1.8818325e-11,,,,2.644882647134728e-16,
0.03,0.31476111111111116,,no_root,,,1.91217375e-11,,,,2.687348257046651e-16,
0.03,0.31975555555555557,,no_root,,,1.9425149999999996e-11,,,,2.729805137685099e-16,
0.03,0.32475,,no_root,,,1.9728562499999997e-11,,,,2.772253136532547e-16,
0.03,0.32974444444444445,,no_root,,,2.0031974999999994e-11,,,,2.8146921003002795e-16,
0.03,0.3347388888888889,,no_root,,,2.0335387499999998e-11,,,,2.857121874906433e-16,
0.03,0.33973333333333333,,no_root,,,2.0638799999999998e-11,,,,2.8995423054534145e-16,
0.03,0.3447277777777778,,no_root,,,2.09422125e-11,,,,2.9419532362046606e-16,
0.03,0.34972222222222227,120.22682726945162,root_q_gt_1,0.0,0.0,2.1245624999999996e-11,64518843.183995076,14516.739716398892,1.4921772552803586e-16,2.984354510560717e-16,120.22682726944872
0.03,0.3547166666666667,43.86960716660342,root_q_gt_1,0.0,0.0,2.1549037499999996e-11,45887969.16481759,10324.793062083958,1.5133729855173002e-16,3.0267459710346004e-16,43.86960716660347
0.03,0.3597111111111111,26.827330405047043,root_q_gt_1,0.0,0.0,2.1852449999999997e-11,38769520.05581639,8723.142012558688,1.5345637296132117e-16,3.0691274592264234e-16,26.827330405047125
0.03,0.3647055555555556,19.32014295784313,root_q_gt_1,1.5845677435580248e-16,1.6961828017206096e-16,2.21558625e-11,34592595.25608064,7783.333932618145,1.5557494078986281e-16,3.111498815797256e-16,19.320142957843135
0.03,0.36970000000000003,15.095028885982067,root_q_gt_1,1.5632846240905634e-16,2.2012323305428582e-16,2.2459274999999998e-11,31717583.966600727,7136.456392485164,1.5769299402210774e-16,3.1538598804421553e-16,15.095028885982094
0.03,0.37469444444444444,12.385734482238732,root_q_gt_1,1.542570700579379e-16,1.0716425049324448e-16,2.2762687499999995e-11,29561856.960571192,6651.417816128518,1.5981052459311933e-16,3.196210491862387e-16,12.385734482238743
0.03,0.37968888888888885,10.500592590164493,root_q_gt_1,1.5224035185805965e-16,2.0876098062991506e-16,2.3066099999999992e-11,27856333.88539459,6267.675124213783,1.6192752438683716e-16,3.2385504877367426e-16,10.50059259016446
0.03,0.3846833333333334,9.113190412877682,root_q_gt_1,0.0,0.0,2.3369512499999996e-11,26456331.651687484,5952.674621629684,1.6404398523459789e-16,3.2808797046919577e-16,9.11319041287767
0.03,0.3896777777777778,8.049384155154721,root_q_gt_1,0.0,0.0,2.3672924999999996e-11,25275808.723763086,5687.056962846695,1.6615989891360821e-16,3.3231979782721643e-16,8.04938415515473
0.03,0.3946722222222222,7.2077821568782054,root_q_gt_1,0.0,0.0,2.3976337499999997e-11,24259771.812869243,5458.44865789558,1.6827525714536786e-16,3.365505142907357e-16,7.207782156878221
0.03,0.3996666666666667,6.525345534508627,root_q_gt_1,0.0,0.0,2.427975e-11,23371110.108407024,5258.499774391581,1.7039005159404027e-16,3.4078010318808054e-16,6.525345534508636
0.03,0.40466111111111114,5.960820585140325,root_q_gt_1,1.4290604363508092e-16,1.8394625993571653e-16,2.4583162499999997e-11,22583693.89794325,5081.331127037231,1.7250427386476897e-16,3.450085477295379e-16,5.960820585140325
0.03,0.40965555555555555,5.486076435693714,root_q_gt_1,1.411762545515161e-16,8.976005004005235e-17,2.4886574999999995e-11,21878486.06537542,4922.65936470947,1.7461791550193725e-16,3.4923583100387445e-16,5.486076435693712
0.03,0.41464999999999996,5.081271458269802,root_q_gt_1,2.789766113872997e-16,3.505059252730656e-16,2.5189987499999992e-11,21241221.874022547,4779.274921655073,1.7673096798736797e-16,3.5346193597473584e-16,5.081271458269796
0.03,0.4196444444444445,4.732009547136608,root_q_gt_1,1.3784070395592505e-16,8.556866163661099e-17,2.5493399999999996e-11,20660958.31684391,4648.71562128988,1.7884342273846147e-16,3.576868454769229e-16,4.732009547136604
0.03,0.4246388888888889,4.427591916579255,root_q_gt_1,1.3623202649719738e-16,8.358304877436316e-17,2.5796812499999996e-11,20129131.217430387,4529.054523921837,1.8095527110626784e-16,3.6191054221253573e-16,4.427591916579256
0.03,0.4296333333333333,4.159901746026,root_q_gt_1,1.3466091665716105e-16,1.6333261041014075e-16,2.6100224999999996e-11,19638921.905325305,4418.7574286981935,1.83066504373492e-16,3.6613300874698403e-16,4.159901746026008
0.03,0.43462777777777784,3.922669608562443,root_q_gt_1,1.331260801543497e-16,1.5963056813063295e-16,2.64036375e-11,19184819.68792914,4316.584429784056,1.8517711375242618e-16,3.703542275048523e-16,3.9226696085624435
0.03,0.43962222222222225,3.710976181567158,root_q_gt_1,1.3162628154331918e-16,1.5605403246587063e-16,2.6707049999999997e-11,18762312.125019714,4221.520228129436,1.872870903828085e-16,3.7457418076561705e-16,3.710976181567161
0.03,0.44461666666666666,3.520907386044161,root_q_gt_1,1.3016034091063393e-16,1.5259739683107773e-16,2.7010462499999995e-11,18367661.043013778,4132.7237346781,1.8939642532960357e-16,3.787928506592071e-16,3.5209073860441573
0.03,0.4496111111111111,3.3493100946383167,root_q_gt_1,0.0,0.0,2.7313874999999992e-11,17997737.47133772,4049.4909310509875,1.9150510958069962e-16,3.8301021916139924e-16,3.349310094638317
0.03,0.4546055555555556,3.1936157783140784,root_q_gt_1,5.0930229314893285e-16,5.110802459207386e-16,2.7617287499999995e-11,17649897.943317685,3971.227037246479,1.936131340445213e-16,3.872262680890428e-16,3.193615778314082
0.03,0.4596,3.051711025104918,root_q_gt_1,0.0,0.0,2.7920699999999996e-11,17321890.392775513,3897.4253383744904,1.9572048954755108e-16,3.9144097909510217e-16,3.051711025104921
0.03,0.4645944444444444,2.9218410132423727,root_q_gt_1,2.4922667278677753e-16,2.797362919461111e-16,2.8224112499999996e-11,17011781.590043593,3827.6508577598083,1.978271668317558e-16,3.956543336635115e-16,2.9218410132423767
0.03,0.46958888888888894,2.80253655172352,root_q_gt_1,1.2330072566905881e-16,1.3693707132086813e-16,2.8527525e-11,16717900.497221323,3761.527611874798,1.9993315655191465e-16,3.9986631310382934e-16,2.802536551723523
0.03,0.47458333333333336,2.692558237704046,root_q_gt_1,0.0,0.0,2.8830937499999994e-11,16438793.55434848,3698.728549728408,2.0203844927284215e-16,4.040768985456843e-16,2.692558237704046
0.03,0.47957777777777777,2.590853221989767,root_q_gt_1,2.415159863947638e-16,2.626948387416555e-16,2.913434999999999e-11,16173189.0218909,3638.9675299254523,2.0414303546650108e-16,4.0828607093300205e-16,2.590853221989764
0.03,0.4845722222222223,2.4965213819790875,root_q_gt_1,0.0,0.0,2.9437762499999995e-11,15919968.27806312,3581.9928625642024,2.062469055090005e-16,4.12493811018001e-16,2.4965213819790844
0.03,0.4895666666666667,2.408788597489444,root_q_gt_1,1.1831964199825247e-16,1.2609662538138477e-16,2.9741175e-11,15678142.514610102,3527.582065787273,2.0835004967747214e-16,4.1670009935494423e-16,2.408788597489446
0.03,0.4945611111111111,2.3269854482910817,root_q_gt_1,0.0,0.0,3.0044587499999996e-11,15446833.664511524,3475.537574515093,2.1045245814681886e-16,4.209049162936377e-16,2.3269854482910826
0.03,0.49955555555555553,2.2505300920592766,root_q_gt_1,0.0,0.0,3.034799999999999e-11,15225258.677561982,3425.683202451446,2.1255412098632928e-16,4.2510824197265855e-16,2.2505300920592766
0.03,0.50455,2.1789143959590747,root_q_gt_1,1.1484428526977579e-16,1.18797841213739e-16,3.0651412499999997e-11,15012716.466979804,3377.861205070456,2.146550281561498e-16,4.2931005631229956e-16,2.1789143959590738
0.03,0.5095444444444445,2.1116926226856907,root_q_gt_1,1.137315587195086e-16,1.1650692844472592e-16,3.0954824999999994e-11,14808577.003891164,3331.929825875512,2.167551695036079e-16,4.3351033900721575e-16,2.11169262268569
0.03,0.5145388888888889,2.0484721383802413,root_q_gt_1,2.252811742307316e-16,2.285649204578174e-16,3.125823749999999e-11,14612272.151740428,3287.7612341415966,2.1885453475937836e-16,4.377090695187568e-16,2.048472138380242
0.03,0.5195333333333334,1.988905733070735,root_q_gt_1,1.1157074410006412e-16,1.121218949971319e-16,3.1561649999999995e-11,14423287.919876555,3245.239781972225,2.209531135334827e-16,4.4190622706696546e-16,1.9889057330707347
0.03,0.5245277777777778,1.932685236342653,root_q_gt_1,2.2104285440120654e-16,2.200456232581266e-16,3.18650625e-11,14241157.882170567,3204.2605234883777,2.230508953111135e-16,4.461017906222271e-16,1.9326852363426545
0.03,0.5295222222222222,1.8795361803457347,root_q_gt_1,2.1898411340570283e-16,2.1596580534020347e-16,3.2168474999999996e-11,14065457.557829827,3164.7279505117112,2.251478694482742e-16,4.502957388965483e-16,1.8795361803457342
0.03,0.5345166666666666,1.8292133150224925,root_q_gt_1,0.0,0.0,3.247188749999999e-11,13895799.591421073,3126.5549080697415,2.2724402516722213e-16,4.544880503344443e-16,1.8292133150224932
0.03,0.5395111111111112,1.7814968209088144,root_q_gt_1,2.1498188707138355e-16,2.0814381769994988e-16,3.2775299999999997e-11,13731829.600290736,3089.6616600654156,2.293393515517062e-16,4.586787031034125e-16,1.7814968209088153
0.03,0.5445055555555556,1.7361890961193436,root_q_gt_1,2.1303629192671134e-16,2.0439344470092432e-16,3.3078712499999994e-11,13573222.582138175,3053.9750809810894,2.3143383754198426e-16,4.628676750839684e-16,1.7361890961193431
0.03,0.5495,1.6931120184582993,root_q_gt_1,0.0,0.0,3.338212499999999e-11,13419679.794986056,3019.427953871863,2.335274719296096e-16,4.670549438592192e-16,1.6931120184582997
0.03,0.5544944444444445,1.6521046026579258,root_q_gt_1,6.27753446073765e-16,6.901818278893834e-16,3.3685537499999995e-11,13270926.037350493,2985.958358403861,2.356202433519721e-16,4.712404867039445e-16,1.6521046026579282
0.03,0.5594888888888889,1.6130209877787558,root_q_gt_1,2.0740971208653407e-16,1.9373940061431954e-16,3.398895e-11,13126707.268908482,2953.5091355044087,2.377121402865795e-16,4.754242805731589e-16,1.613020987778757
0.03,0.5644833333333333,1.5757287017330472,root_q_gt_1,2.0560116229268705e-16,1.9037543357730327e-16,3.4292362499999996e-11,12986788.522052076,2922.027417461717,2.398031510450605e-16,4.796063020901211e-16,1.5757287017330477
0.03,0.5694777777777777,1.5401071594120224,root_q_gt_1,0.0,0.0,3.459577499999999e-11,12850952.062914478,2891.4642141557574,2.4189326376687953e-16,4.837865275337591e-16,1.5401071594120226
0.03,0.5744722222222223,1.5060463585365278,root_q_gt_1,2.0207930225981002e-16,1.8390919435128407e-16,3.4899187499999997e-11,12718995.767142083,2861.774047606969,2.43982466412736e-16,4.879649328254721e-16,1.506046358536529
0.03,0.5794666666666667,1.4734457435139674,root_q_gt_1,4.007287109578646e-16,3.616018948989314e-16,3.5202599999999994e-11,12590731.681173436,2832.914628264023,2.460707467576356e-16,4.921414935152714e-16,1.4734457435139674
0.03,0.5844611111111111,1.442213212581426,root_q_gt_1,3.9735803981034844e-16,3.5554435527769724e-16,3.550601249999999e-11,12465984.744307289,2804.84656746914,2.481580923836095e-16,4.963161847672192e-16,1.442213212581427
0.03,0.5894555555555556,1.4122642475861786,root_q_gt_1,1.9702254560690795e-16,1.7482020556424761e-16,3.5809424999999995e-11,12344591.650584314,2777.5331213814707,2.502444906720592e-16,5.004889813441185e-16,1.412264247586179
0.03,0.59445,1.383521149086946,root_q_gt_1,1.953942079388916e-16,2.579136960496549e-16,3.61128375e-11,12226399.832617763,2750.939962338997,2.523299287957026e-16,5.046598575914053e-16,1.383521149086947
0.03,0.5994444444444444,1.3559123621983988,root_q_gt_1,1.9379330649229953e-16,2.5370473865306225e-16,3.641624999999999e-11,12111266.552104643,2725.034974223545,2.544143937100962e-16,5.088287874201925e-16,1.355912362198399
0.03,0.6044388888888889,1.329371880862627,root_q_gt_1,1.9221916409699693e-16,1.6639993148504115e-16,3.671966249999999e-11,11999058.083924232,2699.7880688829523,2.5649787214470313e-16,5.129957442894064e-16,1.3293718808626276
0.03,0.6094333333333333,1.3038387201053658,root_q_gt_1,0.0,0.0,3.702307499999999e-11,11889648.982560275,2675.171021076062,2.5858035059347745e-16,5.171607011869549e-16,1.3038387201053665
0.03,0.6144277777777778,1.279256447394043,root_q_gt_1,1.8914855832886662e-16,1.6112608153649158e-16,3.7326487499999994e-11,11782921.421126928,2651.157319753559,2.606618153049323e-16,5.213236306098645e-16,1.2792564473940427
0.03,0.6194222222222222,1.2555727655168123,root_q_gt_1,0.0,0.0,3.762989999999999e-11,11678764.594586298,2627.722033781917,2.62742252271653e-16,5.25484504543306e-16,1.2555727655168119
0.03,0.6244166666666666,1.2327391404930486,root_q_gt_1,1.8617740314672688e-16,1.5610388486656443e-16,3.793331249999999e-11,11577074.179856231,2604.841690467652,2.648216472192212e-16,5.296432944384425e-16,1.2327391404930486
0.03,0.6294111111111111,1.2107104689433512,root_q_gt_1,3.6945529589664277e-16,3.8420550600678117e-16,3.8236725e-11,11477751.846454056,2582.4941654521626,2.66899985594502e-16,5.337999711890042e-16,1.2107104689433517
0.03,0.6344055555555556,1.1894447801213825,root_q_gt_1,0.0,0.0,3.854013749999999e-11,11380704.812131533,2560.658582729595,2.6897725255325283e-16,5.379545051065057e-16,1.1894447801213823
0.03,0.6394,1.1689029684650445,root_q_gt_1,3.637940020922261e-16,3.725210864810317e-16,3.884354999999999e-11,11285845.4386504,2539.31522369634,2.7105343294700143e-16,5.421068658940027e-16,1.1689029684650443
0.03,0.6443944444444445,1.1490485530808265,root_q_gt_1,0.0,0.0,3.9146962499999996e-11,11193090.863445008,2518.445444275127,2.731285113091401e-16,5.462570226182802e-16,1.1490485530808268
0.03,0.6493888888888889,1.129847461048698,root_q_gt_1,1.7915466473333968e-16,2.168239613830204e-16,3.9450374999999994e-11,11102362.663432999,2498.031599272425,2.752024718401769e-16,5.504049436803537e-16,1.1298474610486975
0.03,0.6543833333333333,1.1112678318393308,root_q_gt_1,1.7781535846224523e-16,2.1359425766547238e-16,3.975378749999999e-11,11013586.547680048,2478.056973228011,2.772752983920773e-16,5.545505967841547e-16,1.1112678318393314
0.03,0.6593777777777777,1.0932798404816746,root_q_gt_1,1.7649665500440374e-16,2.104379156493873e-16,4.0057199999999995e-11,10926692.076010345,2458.5057171023277,2.7934697445162955e-16,5.58693948903259e-16,1.0932798404816753
0.03,0.6643722222222223,1.075855537416056,root_q_gt_1,3.503961873954177e-16,3.45587906151497e-16,4.036061249999999e-11,10841612.400989356,2439.362790222605,2.8141748312275155e-16,5.628349662455033e-16,1.0758555374160566
0.03,0.6693666666666667,1.0589687032238166,root_q_gt_1,1.9131115055152455e-15,1.9071418969922253e-15,4.066402499999999e-11,10758284.030997356,2420.6139069744054,2.8348680710766065e-16,5.669736142153202e-16,1.0589687032238122
0.03,0.6743611111111111,1.0425947166450926,root_q_gt_1,1.7265962385257718e-16,1.3425836542607562e-16,4.096743749999999e-11,10676646.612366721,2402.245487782512,2.8555492868680487e-16,5.711098573736098e-16,1.0425947166450935
0.03,0.6793555555555556,1.0267104344873303,root_q_gt_1,3.4283772290978537e-16,3.9700707079660027e-16,4.1270849999999996e-11,10596642.728778975,2384.2446139752697,2.8762182969746947e-16,5.752436593949387e-16,1.0267104344873303
0.03,0.68435,1.011294082192269,root_q_gt_1,5.105895976297701e-16,5.218205540193675e-16,4.157426249999999e-11,10518217.716312472,2366.598986170306,2.8968749151092303e-16,5.793749830218464e-16,1.0112940821922687
0.03,0.6893444444444444,0.9963251539731688,physical_root,1.6899224107853815e-16,1.9292324770324116e-16,4.187767499999999e-11,10441319.492703687,2349.29688585833,2.9175189500800567e-16,5.835037900160112e-16,0.9963251539731687
0.03,0.6943388888888888,0.9817843215588954,physical_root,1.6780560259824862e-16,1.902234031279563e-16,4.218108749999999e-11,10365898.399535721,2332.327139895537,2.9381502055300157e-16,5.876300411060032e-16,0.9817843215588956
0.03,0.6993333333333334,0.9676533506907575,physical_root,1.6663624381328818e-16,1.8758148455066127e-16,4.24845e-11,10291907.056200908,2315.6790876452046,2.9587684796566184e-16,5.917536959313238e-16,0.9676533506907579
0.03,0.7043277777777778,0.9539150246133701,physical_root,1.6548380222259828e-16,1.8499586247970735e-16,4.2787912499999995e-11,10219300.224602181,2299.342550535491,2.9793735649119836e-16,5.958747129823968e-16,0.9539150246133704
0.03,0.7093222222222222,0.9405530738844197,physical_root,0.0,0.0,4.3091324999999986e-11,10148034.68366195,2283.307803823939,2.999965247680744e-16,5.999930495361488e-16,0.9405530738844192
0.03,0.7143166666666667,0.9275521119015254,physical_root,3.2645654473359967e-16,3.5997454982766804e-16,4.3394737499999996e-11,10078069.112799637,2267.5655503799185,3.020543307933798e-16,6.041086615867594e-16,0.9275521119015253
0.03,0.7193111111111111,0.914897575608915,physical_root,0.0,0.0,4.3698149999999993e-11,10009363.983621122,2252.1068963147527,3.041107518855663e-16,6.082215037711326e-16,0.9148975756089148
0.03,0.7243055555555555,0.9025756709034065,physical_root,3.220726303843629e-16,2.919761867151786e-16,4.400156249999999e-11,9941881.459136272,2236.923328305661,3.0616576464429076e-16,6.123315292885813e-16,0.9025756709034063
0.03,0.7293,0.8905733223093037,physical_root,1.599633747556553e-16,1.728590609431215e-16,4.4304974999999994e-11,9875585.299885886,2222.006692474324,3.0821934490707645e-16,6.164386898141528e-16,0.8905733223093043
0.03,0.7342944444444445,0.8788781265361406,physical_root,1.5890538353848967e-16,1.7058005705232025e-16,4.460838749999999e-11,9810440.776417429,2207.3491746939217,3.102714677024835e-16,6.205429354049669e-16,0.8788781265361403
0.03,0.7392888888888889,0.8674783095723357,physical_root,1.5786204511239265e-16,1.6834742705512442e-16,4.491179999999999e-11,9746414.587600753,2192.9432822101694,3.1232210719942554e-16,6.24644214398851e-16,0.8674783095723355
0.03,0.7442833333333333,0.8563626870026639,physical_root,0.0,0.0,4.521521249999999e-11,9683474.784321627,2178.781826472366,3.14371236652239e-16,6.28742473304478e-16,0.8563626870026644
0.03,0.7492777777777778,0.8455206272682229,physical_root,0.0,0.0,4.551862499999999e-11,9621590.698132355,2164.85790707978,3.1641882834105104e-16,6.328376566821021e-16,0.8455206272682226
0.03,0.7542722222222222,0.8349420176150522,physical_root,0.0,0.0,4.582203749999999e-11,9560732.874476252,2151.164896757157,3.1846485350694196e-16,6.369297070138839e-16,0.8349420176150514
0.03,0.7592666666666666,0.824617232501963,physical_root,3.0765914937238484e-16,2.1314220227169542e-16,4.612544999999999e-11,9500873.010136249,2137.696427280656,3.2050928228132636e-16,6.410185645626529e-16,0.8246172325019633
0.03,0.7642611111111111,0.8145371042598959,physical_root,0.0,0.0,4.642886249999999e-11,9441983.894588133,2124.44637628233,3.2255208360890405e-16,6.451041672178081e-16,0.8145371042598959
0.03,0.7692555555555556,0.8046928958145233,physical_root,1.518941331923601e-16,2.0781254924926593e-16,4.6732275e-11,9384039.354966018,2111.408854867354,3.2459322516343963e-16,6.491864503268794e-16,0.8046928958145237
0.03,0.77425,0.7950762753011779,physical_root,1.5094572776478478e-16,2.0522554680518595e-16,4.703568749999999e-11,9327014.204372263,2098.578195983759,3.2663267325553075e-16,6.532653465110614e-16,0.7950762753011776
0.03,0.7792444444444444,0.785679292416623,physical_root,1.5000988122652739e-16,1.0134434238199353e-16,4.7339099999999986e-11,9270884.193285884,2085.948943489324,3.286703927313987e-16,6.573407854627975e-16,0.7856792924166229
0.03,0.7842388888888889,0.7764943563660874,physical_root,1.4908636330752522e-16,2.0020070950850426e-16,4.7642512499999996e-11,9215625.963843696,2073.5158418648316,3.30706346861602e-16,6.614126937232039e-16,0.7764943563660874
0.03,0.7892333333333333,0.7675142152762913,physical_root,0.0,0.0,4.7945924999999993e-11,9161217.006786047,2061.2738265268604,3.327404972183994e-16,6.654809944367988e-16,0.7675142152762913
0.03,0.7942277777777778,0.7587319369563021,physical_root,0.0,0.0,4.824933749999999e-11,9107635.620875338,2049.2180146969513,3.347728035403053e-16,6.695456070806106e-16,0.758731936956302
0.03,0.7992222222222222,0.7501408908978954,physical_root,0.0,0.0,4.855274999999998e-11,9054860.874610007,2037.3436967872515,3.368032235821398e-16,6.736064471642796e-16,0.7501408908978947
0.03,0.8042166666666667,0.7417347314159002,physical_root,0.0,0.0,4.885616249999999e-11,9002872.570069663,2025.6463282656744,3.3883171294861274e-16,6.776634258972255e-16,0.7417347314159002
0.03,0.8092111111111111,0.7335073818368291,physical_root,1.4464608148873091e-16,9.422651316886812e-17,4.915957499999999e-11,8951651.208738828,2014.1215219662363,3.4085822490915113e-16,6.817164498183022e-16,0.7335073818368288
0.03,0.8142055555555555,0.725453019650964,physical_root,0.0,0.0,4.946298749999999e-11,8901177.959166966,2002.7650408125676,3.428827101912937e-16,6.857654203825874e-16,0.7254530196509644
0.03,0.8192,0.717566062549182,physical_root,0.0,0.0,4.976639999999999e-11,8851434.626331933,1991.572790924685,3.4490511674951093e-16,6.8981023349902185e-16,0.7175660625491821
0.03,0.8241944444444445,0.7098411552710059,physical_root,1.4211645520252969e-16,1.819191855271759e-16,5.006981249999999e-11,8802403.622581692,1980.5408150808807,3.469253895057441e-16,6.938507790114881e-16,0.7098411552710054
0.03,0.8291888888888889,0.7022731571948965,physical_root,2.6845962321524048e-15,2.6973156983082328e-15,5.037322499999999e-11,8754067.940036349,1969.6652865081785,3.4894347005727803e-16,6.978869401145542e-16,0.7022731571948932
0.03,0.8341833333333333,0.6948571306054794,physical_root,0.0,0.0,5.067663749999999e-11,8706411.124338005,1958.9425029760512,3.5095929634672294e-16,7.019185926934459e-16,0.6948571306054794
0.03,0.8391777777777778,0.6875883295754222,physical_root,1.396816022558623e-16,1.757390143782361e-16,5.098005e-11,8659417.24964082,1948.3688811691848,3.529728022878833e-16,7.059456045757665e-16,0.6875883295754223
0.03,0.8441722222222222,0.6804621894016558,physical_root,1.388902543691646e-16,1.7375340207202308e-16,5.128346249999999e-11,8613070.894736651,1937.9409513157466,3.5498391733998665e-16,7.099678346799732e-16,0.6804621894016556
0.03,0.8491666666666666,0.6734743165370659,physical_root,0.0,0.0,5.1586874999999986e-11,8567357.120213864,1927.6553520481195,3.5699256602124596e-16,7.139851320424919e-16,0.6734743165370657
0.03,0.8541611111111111,0.6666204789588983,physical_root,2.7467403675983533e-16,3.3977779597669616e-16,5.1890287499999996e-11,8522261.446547216,1917.5088254731236,3.589986673507305e-16,7.179973347014612e-16,0.6666204789588984
0.03,0.8591555555555556,0.6598965969142729,physical_root,1.3657483406539355e-16,8.400422656649309e-17,5.219369999999999e-11,8477769.833015198,1907.4982124284195,3.6100213420509106e-16,7.22004268410182e-16,0.6598965969142732
0.03,0.86415,0.6532987339809261,physical_root,1.3582208379444701e-16,1.661615552649365e-16,5.249711249999999e-11,8433868.657337654,1897.6204479009723,3.6300287257357613e-16,7.260057451471524e-16,0.6532987339809264
0.03,0.8691444444444445,0.6468230883773203,physical_root,0.0,0.0,5.2800524999999994e-11,8390544.695920156,1887.8725565820353,3.650007806908121e-16,7.300015613816242e-16,0.6468230883773204
0.03,0.8741388888888889,0.6404659844501026,physical_root,1.3434435369370233e-16,8.128279169616507e-17,5.310393749999999e-11,8347785.104581614,1878.2516485308631,3.6699574802170835e-16,7.339914960434166e-16,0.6404659844501024
0.03,0.8791333333333333,0.63422386425796,physical_root,0.0,0.0,5.340734999999999e-11,8305577.399627302,1868.754914916143,3.68987654066224e-16,7.37975308132448e-16,0.63422386425796
0.03,0.8841277777777777,0.6280932791582435,physical_root,1.329028233862817e-16,1.590956057681184e-16,5.371076249999999e-11,8263909.439108978,1859.37962379952,3.7097636694302464e-16,7.419527338860492e-16,0.6280932791582439
0.03,0.8891222222222223,0.6220708812850653,physical_root,1.1897581161134438e-15,1.1805472309524968e-15,5.401417499999999e-11,8222769.404085225,1850.1231159191757,3.7296174169952833e-16,7.459234833990558e-16,0.6220708812850642
0.03,0.8941166666666667,0.616153414782974,physical_root,0.0,0.0,5.4317587499999987e-11,8182145.779655276,1840.982800422437,3.749436182803758e-16,7.498872365607516e-16,0.6161534147829738
0.03,0.8991111111111111,0.610337706626156,physical_root,1.308064539711849e-16,1.541161372174988e-16,5.462099999999999e-11,8142027.335484237,1831.9561504839535,3.7692181906539777e-16,7.538436381307954e-16,0.610337706626156
0.03,0.9041055555555556,0.6046206568051236,physical_root,1.3012485641546532e-16,1.5251420553867864e-16,5.4924412499999994e-11,8102403.105459703,1823.0406987284332,3.788961458592895e-16,7.577922917185789e-16,0.6046206568051236
0.03,0.9091,0.598999227595196,physical_root,1.2945171761147443e-16,1.5094036802397263e-16,5.5227824999999985e-11,8063262.366009823,1814.2340323522103,3.80866376175012e-16,7.617327523500239e-16,0.5989992275951957
0.03,0.9140944444444444,0.5934704315240731,physical_root,0.0,0.0,5.553123749999999e-11,8024594.612455124,1805.533787802403,3.8283225859592727e-16,7.656645171918545e-16,0.5934704315240733
0.03,0.9190888888888888,0.5880313175149261,physical_root,0.0,0.0,5.5834649999999986e-11,7986389.532537201,1796.9376448208704,3.847935069195144e-16,7.695870138390288e-16,0.5880313175149262
0.03,0.9240833333333334,0.582678954473032,physical_root,1.2748243828808278e-16,1.4638294929401146e-16,5.6138062499999996e-11,7948636.975927986,1788.443319583797,3.867497926647534e-16,7.734995853295069e-16,0.5826789544730321
0.03,0.9290777777777778,0.5774104112694622,physical_root,3.297907244373606e-15,3.2606371002059887e-15,5.644147499999999e-11,7911326.918011012,1780.0485565524777,3.887007353439438e-16,7.774014706878902e-16,0.5774104112694655
0.03,0.9340722222222222,0.5722227315894567,physical_root,2.524219907914985e-16,2.8695523341652907e-16,5.6744887499999984e-11,7874449.415434108,1771.7511184726743,3.9064588962091166e-16,7.812917792418231e-16,0.5722227315894567
0.03,0.9390666666666667,0.5671129013422809,physical_root,1.255876835118752e-16,1.4206394481148597e-16,5.7048299999999994e-11,7837994.54967612,1763.5487736771272,3.925847280370549e-16,7.851694560741097e-16,0.567112901342281
0.03,0.9440611111111111,0.562077805069222,physical_root,1.2497269929358213e-16,1.4067601934302567e-16,5.735171249999999e-11,7801952.352814624,1755.4392793832906,3.945166172692663e-16,7.890332345385325e-16,0.5620778050692221
0.03,0.9490555555555555,0.5571141656520129,physical_root,0.0,0.0,5.765512499999999e-11,7766312.70619853,1747.4203588946693,3.964407846732078e-16,7.928815693464156e-16,0.5571141656520128
0.03,0.95405,0.5522184578604357,physical_root,1.2376811995126162e-16,6.898860488613029e-17,5.795853749999999e-11,7731065.196585505,1739.4896692317386,3.983562697383501e-16,7.967125394767001e-16,0.5522184578604359
0.03,0.9590444444444445,0.5473867793148981,physical_root,0.0,0.0,5.826194999999999e-11,7696198.902932596,1731.6447531598342,4.0026185115990837e-16,8.005237023198167e-16,0.5473867793148981
0.03,0.9640388888888889,0.5426146488012269,physical_root,1.2259872995061994e-16,1.353822452977837e-16,5.856536249999999e-11,7661702.064746418,1723.882964567944,4.021559325791689e-16,8.043118651583377e-16,0.542614648801227
0.03,0.9690333333333333,0.5378966732353211,physical_root,2.4405628891890793e-16,2.6825003102858475e-16,5.886877499999998e-11,7627561.536091324,1716.201345620548,4.040363540289289e-16,8.08072708057858e-16,0.537896673235321
