point_id,alpha,chi,initial,final,kind,support,support_inner_M,support_outer_M,relative_amplitude,absolute_amplitude,omega_res_M,physical_kernel_abs,support_physical_kernel_abs,direct_pure_gauge_kernel_real,direct_pure_gauge_kernel_imag,direct_pure_gauge_kernel_abs,green_pure_gauge_kernel_abs,shifted_support_kernel_abs,ward_evaluation,frequency_convention,amplitude_evaluation,ward_radial_nodes,ward_angular_nodes,pure_gauge_residual,invariance_residual,superposition_residual,green_cross_residual,off_0.99_residual,off_0.99_green_cross_residual,off_0.99_response_abs,off_1.01_residual,off_1.01_green_cross_residual,off_1.01_response_abs,audit_maximum_superposition_residual,audit_maximum_green_cross_residual
a0.450000_43+3_41+1,0.45,0.5474328233088946,43+3,41+1,radial,near_horizon,3.836849630437902,11.836849630437902,1.0,2811.646179096134,"{""imag"": 7.946804142606315e-05, ""real"": 0.00030908966757034473}",1055.8734456891168,0.00971749421819556,-1.5320734867229322e-15,-1.6619318719637322e-14,1.6689787412474936e-14,0.0,0.009717494218198739,direct production delta Box,complex on-shell QBS pole difference,unit metric projected directly; requested amplitude restored by exact linear scaling,240,16,1.5806617242450236e-17,1.5770704499642942e-17,7.983217362499577e-20,1.5806617242450236e-17,2.8530547303480025e-10,2.4932658995395265e-11,3.012464728872179e-07,2.852543416789614e-10,1.4494234525836537e-11,3.011924846463456e-07,,
a0.450000_43+3_41+1,0.45,0.5474328233088946,43+3,41+1,radial,cloud_core,33.11158975682081,115.89056414887283,0.1,202581.2528907078,"{""imag"": 7.946804142606315e-05, ""real"": 0.00030908966757034473}",1055.8734456891168,671.5984864268461,-4.204373475850425e-11,-2.6860493847384233e-11,4.989149989896901e-11,0.0,671.5984864268277,direct production delta Box,complex on-shell QBS pole difference,unit metric projected directly; requested amplitude restored by exact linear scaling,240,16,4.725140129497932e-14,4.732029369488247e-14,1.0412865779762922e-16,4.725140129497932e-14,2.943182386747355e-06,2.2778473152448636e-11,0.0031076281279864486,2.940834830819897e-06,2.5422671015698074e-11,0.003105149406020376,,
a0.450000_43+3_41+1,0.45,0.5474328233088946,43+3,41+1,radial,cloud_core,33.11158975682081,115.89056414887283,1.0,2025812.528907078,"{""imag"": 7.946804142606315e-05, ""real"": 0.00030908966757034473}",1055.8734456891168,671.5984864268461,-4.2043734758504246e-10,-2.686049384738423e-10,4.989149989896901e-10,0.0,671.598486426661,direct production delta Box,complex on-shell QBS pole difference,unit metric projected directly; requested amplitude restored by exact linear scaling,240,16,4.725140129497932e-13,4.733889553428709e-13,9.575587621095576e-16,4.725140129497932e-13,2.9431823867473548e-05,2.2778404276293473e-11,0.031076281279864483,2.940834830819897e-05,2.542270125112937e-11,0.031051494060203758,,
a0.450000_43+3_41+1,0.45,0.5474328233088946,43+3,41+1,polar,near_horizon,3.836849630437902,11.836849630437902,0.1,449.81265901683946,"{""imag"": 7.946804142606315e-05, ""real"": 0.00030908966757034473}",1055.8734456891168,0.00971749421819556,-3.6449758558901243e-17,-9.333794965911185e-16,9.340909321665059e-16,0.0,0.009717494218195698,direct production delta Box,complex on-shell QBS pole difference,unit metric projected directly; requested amplitude restored by exact linear scaling,240,16,8.846618275894518e-19,8.81829834645523e-19,4.413544192068359e-21,8.846618275894518e-19,2.0715162484981938e-11,4.0671319220535367e-13,2.1872589991027805e-08,2.071144986258282e-11,1.0353569456827436e-12,2.1868669931622706e-08,,
a0.450000_43+3_41+1,0.45,0.5474328233088946,43+3,41+1,polar,near_horizon,3.836849630437902,11.836849630437902,1.0,4498.126590168395,"{""imag"": 7.946804142606315e-05, ""real"": 0.00030908966757034473}",1055.8734456891168,0.00971749421819556,-3.644975855890124e-16,-9.333794965911185e-15,9.34090932166506e-15,0.0,0.009717494218196922,direct production delta Box,complex on-shell QBS pole difference,unit metric projected directly; requested amplitude restored by exact linear scaling,240,16,8.846618275894519e-18,8.817814002337785e-18,3.9674227925493174e-20,8.846618275894519e-18,2.0715162484981937e-10,4.0671314172945245e-12,2.1872589991027804e-07,2.0711449862582817e-10,1.0353570076928937e-11,2.1868669931622704e-07,,
a0.450000_43+3_41+1,0.45,0.5474328233088946,43+3,41+1,polar,cloud_core,33.11158975682081,115.89056414887283,0.1,3924293.2759318473,"{""imag"": 7.946804142606315e-05, ""real"": 0.00030908966757034473}",1055.8734456891168,671.5984864268461,2.411847114898977e-11,1.7783204469524837e-10,1.7946012585267365e-10,0.0,671.5984864270163,direct production delta Box,complex on-shell QBS pole difference,unit metric projected directly; requested amplitude restored by exact linear scaling,240,16,1.699636699695093e-13,1.6993728255067618e-13,2.921450942748549e-17,1.699636699695093e-13,4.405146295271979e-06,9.88794452372986e-12,0.004651276997553472,4.401632640377328e-06,2.110138994229783e-11,0.004647567022652894,,
a0.450000_43+3_41+1,0.45,0.5474328233088946,43+3,41+1,polar,cloud_core,33.11158975682081,115.89056414887283,1.0,39242932.75931847,"{""imag"": 7.946804142606315e-05, ""real"": 0.00030908966757034473}",1055.8734456891168,671.5984864268461,2.411847114898977e-10,1.7783204469524835e-09,1.7946012585267363e-09,0.0,671.5984864285479,direct production delta Box,complex on-shell QBS pole difference,unit metric projected directly; requested amplitude restored by exact linear scaling,240,16,1.6996366996950928e-12,1.6997001422717967e-12,1.3171431620495036e-16,1.6996366996950928e-12,4.405146295271979e-05,9.88791618030367e-12,0.04651276997553472,4.401632640377327e-05,2.1101350139396112e-11,0.04647567022652894,,
a0.450000_43+3_41+1,0.45,0.5474328233088946,43+3,41+1,axial,near_horizon,3.836849630437902,11.836849630437902,0.1,941.2849010657867,"{""imag"": 7.946804142606315e-05, ""real"": 0.00030908966757034473}",1055.8734456891168,0.00971749421819556,3.414291877078028e-17,-5.203899288535887e-18,3.453721861982121e-17,0.0,0.009717494218195531,direct production delta Box,complex on-shell QBS pole difference,unit metric projected directly; requested amplitude restored by exact linear scaling,240,16,3.270961947270154e-20,2.7930521795690186e-20,6.4594702585310214e-21,3.270961947270154e-20,3.2104051733215106e-21,3.21040624373237e-13,3.3897815724131498e-18,3.7141093475638855e-21,3.714108165094413e-13,3.9216294344784376e-18,,
a0.450000_43+3_41+1,0.45,0.5474328233088946,43+3,41+1,axial,near_horizon,3.836849630437902,11.836849630437902,1.0,9412.849010657867,"{""imag"": 7.946804142606315e-05, ""real"": 0.00030908966757034473}",1055.8734456891168,0.00971749421819556,3.414291877078028e-16,-5.2038992885358867e-17,3.4537218619821205e-16,0.0,0.009717494218195266,direct production delta Box,complex on-shell QBS pole difference,unit metric projected directly; requested amplitude restored by exact linear scaling,240,16,3.270961947270154e-19,2.792995553890003e-19,6.53492738268532e-20,3.270961947270154e-19,3.2104051733215104e-20,3.2104062437323702e-12,3.3897815724131496e-17,3.714109347563881e-20,3.714108165094408e-12,3.921629434478433e-17,,
a0.450000_43+3_41+1,0.45,0.5474328233088946,43+3,41+1,axial,cloud_core,33.11158975682081,115.89056414887283,0.1,8215481.806278348,"{""imag"": 7.946804142606315e-05, ""real"": 0.00030908966757034473}",1055.8734456891168,671.5984864268461,-1.372110227559671e-13,-3.026303412317131e-14,1.405087755269355e-13,0.0,671.5984864268461,direct production delta Box,complex on-shell QBS pole difference,unit metric projected directly; requested amplitude restored by exact linear scaling,240,16,1.3307350052281344e-16,1.8842406429018761e-16,6.512046076810052e-17,1.3307350052281344e-16,5.316966615416397e-18,5.316775213704637e-10,5.614043860833712e-15,2.6091362365331016e-17,2.609157861370261e-09,2.7549176683405405e-14,,
a0.450000_43+3_41+1,0.45,0.5474328233088946,43+3,41+1,axial,cloud_core,33.11158975682081,115.89056414887283,1.0,82154818.06278348,"{""imag"": 7.946804142606315e-05, ""real"": 0.00030908966757034473}",1055.8734456891168,671.5984864268461,-1.372110227559671e-12,-3.0263034123171304e-13,1.4050877552693551e-12,0.0,671.5984864268463,direct production delta Box,complex on-shell QBS pole difference,unit metric projected directly; requested amplitude restored by exact linear scaling,240,16,1.3307350052281344e-15,1.873877662531575e-15,5.986496129479941e-16,1.3307350052281344e-15,5.3169666154163965e-17,5.3167752137046374e-09,5.6140438608337115e-14,2.6091362365331023e-16,2.609157861370262e-08,2.754917668340541e-13,,
